SN,NIN,Facility_Name,Facility_Type,State,District,Taluka,Block,Activity Name/Health Day Name ,Activity_Date,Event_name,Year
"13,629",7544187243,HSC ASURA,SubCentre,Jharkhand,Pashchimi Singhbhum,JHINKPANI,JHINKPANI,Yoga,(12th March 2024),Health talk,2024
"13,630",7544187243,HSC ASURA,SubCentre,Jharkhand,Pashchimi Singhbhum,JHINKPANI,JHINKPANI,Oral cancer day,(21st March 2024),Health talk,2024
"13,631",7544187243,HSC ASURA,SubCentre,Jharkhand,Pashchimi Singhbhum,JHINKPANI,JHINKPANI,Yoga,(22nd March 2024),Health talk,2024
"13,632",7544187243,HSC ASURA,SubCentre,Jharkhand,Pashchimi Singhbhum,JHINKPANI,JHINKPANI,Yoga,(23rd March 2024),Health talk,2024
"13,633",7544187243,HSC ASURA,SubCentre,Jharkhand,Pashchimi Singhbhum,JHINKPANI,JHINKPANI,Yoga,(25th March 2024),Health talk,2024
"13,634",7544187243,HSC ASURA,SubCentre,Jharkhand,Pashchimi Singhbhum,JHINKPANI,JHINKPANI,Yoga,(27th March 2024),Health talk,2024
"13,635",7544187243,HSC ASURA,SubCentre,Jharkhand,Pashchimi Singhbhum,JHINKPANI,JHINKPANI,Yoga,(29th March 2024),Health talk,2024
"13,636",7544187243,HSC ASURA,SubCentre,Jharkhand,Pashchimi Singhbhum,JHINKPANI,JHINKPANI,Yoga,(30th March 2024),Health talk,2024
"13,637",7544187243,HSC ASURA,SubCentre,Jharkhand,Pashchimi Singhbhum,JHINKPANI,JHINKPANI,Yoga,(31st March 2024),Health talk,2024
"13,666",7544375434,HSC AMBAJHARIA,SubCentre,Jharkhand,Ranchi,ANGARA,ANGARA,VHND visit and immunization sessions ,(7th March 2024),"Special screening talk,Health talk",2024
"13,667",7544375434,HSC AMBAJHARIA,SubCentre,Jharkhand,Ranchi,ANGARA,ANGARA,VHND,(14th March 2024),"Special screening talk,Other
",2024
"13,668",7544375434,HSC AMBAJHARIA,SubCentre,Jharkhand,Ranchi,ANGARA,ANGARA,Health camp ,(21st March 2024),"Special screening talk,Health talk,Yoga",2024
"13,669",7544375434,HSC AMBAJHARIA,SubCentre,Jharkhand,Ranchi,ANGARA,ANGARA,celebrated pariwar Kalyan diwas or jas meeting ,(22nd March 2024),"Community meeting,Other
",2024
"13,670",7544375434,HSC AMBAJHARIA,SubCentre,Jharkhand,Ranchi,ANGARA,ANGARA,World Tuberculosis Day(24th March 2024),(24th March 2024),Health talk,2024
"13,671",7544375434,HSC AMBAJHARIA,SubCentre,Jharkhand,Ranchi,ANGARA,ANGARA,poshan diwas ,(23rd March 2024),Awareness activity about eat right,2024
"13,672",7544375434,HSC AMBAJHARIA,SubCentre,Jharkhand,Ranchi,ANGARA,ANGARA,Health camp ,(25th March 2024),"Meditation,Yoga",2024
"13,673",7544375434,HSC AMBAJHARIA,SubCentre,Jharkhand,Ranchi,ANGARA,ANGARA,sickle cell screening ,(28th March 2024),Special screening talk,2024
"13,674",7544375434,HSC AMBAJHARIA,SubCentre,Jharkhand,Ranchi,ANGARA,ANGARA,scikel cell screening ,(30th March 2024),Special screening talk,2024
"13,688",7546556882,HSC GHATDULMI,SubCentre,Jharkhand,Sarikela-Kharswana,CHANDIL,CHANDIL,poshan pakhwada,(22nd March 2024),"Other
",2024
"13,716",7553368742,HSC GORPARA,SubCentre,Jharkhand,Pakaur,AMRAPARA,AMRAPARA,yoga,(11th March 2024),Yoga,2024
"13,717",7553368742,HSC GORPARA,SubCentre,Jharkhand,Pakaur,AMRAPARA,AMRAPARA,yoga,(12th March 2024),Yoga,2024
"13,718",7553368742,HSC GORPARA,SubCentre,Jharkhand,Pakaur,AMRAPARA,AMRAPARA,elderly day ,(16th March 2024),Special screening talk,2024
"13,719",7553368742,HSC GORPARA,SubCentre,Jharkhand,Pakaur,AMRAPARA,AMRAPARA,yoga,(19th March 2024),Yoga,2024
"13,720",7553368742,HSC GORPARA,SubCentre,Jharkhand,Pakaur,AMRAPARA,AMRAPARA,pariwar kalayani dewas ,(22nd March 2024),Health talk,2024
"13,721",7553368742,HSC GORPARA,SubCentre,Jharkhand,Pakaur,AMRAPARA,AMRAPARA,yoga,(23rd March 2024),Yoga,2024
"13,722",7553368742,HSC GORPARA,SubCentre,Jharkhand,Pakaur,AMRAPARA,AMRAPARA,monthly meeting ,(30th March 2024),"Other
",2024
"13,732",7565615213,HSC JIDU,SubCentre,Jharkhand,Ranchi,ORMANJHI,ORMANJHI,family planning ,(21st March 2024),Community meeting,2024
"13,737",7565776866,HSC BARWENAGAR,SubCentre,Jharkhand,Gumla,CHAINPUR,CHAINPUR,Sickle cell anemia test ,(21st March 2024),"Special screening talk,Health talk",2024
"13,751",7587423661,HSC NIGNI,SubCentre,Jharkhand,Lohardaga,LOHARDAGA,LOHARDGA,elderly and mental health day ,(16th March 2024),Health talk,2024
"13,752",7587423661,HSC NIGNI,SubCentre,Jharkhand,Lohardaga,LOHARDAGA,LOHARDGA,oral health day ,(20th March 2024),Health talk,2024
"13,753",7587423661,HSC NIGNI,SubCentre,Jharkhand,Lohardaga,LOHARDAGA,LOHARDGA,vhnd,(21st March 2024),Health talk,2024
"13,763",7618853373,HSC DEVIPUR,SubCentre,Jharkhand,Bokaro,GUMIA,GUMIA, health camp,(7th March 2024),"Other
",2024
"13,764",7618853373,HSC DEVIPUR,SubCentre,Jharkhand,Bokaro,GUMIA,GUMIA, sahiya sathi meetings,(13th March 2024),"Special screening talk,Yoga",2024
"13,765",7618853373,HSC DEVIPUR,SubCentre,Jharkhand,Bokaro,GUMIA,GUMIA,Anc checkupwith health talk,(15th March 2024),Special screening talk,2024
"13,766",7618853373,HSC DEVIPUR,SubCentre,Jharkhand,Bokaro,GUMIA,GUMIA,Bujurg diwas celebration ,(16th March 2024),Special screening talk,2024
"13,785",7624578667,HSC KANDERBERA,SubCentre,Jharkhand,Sarikela-Kharswana,CHANDIL,CHANDIL,Yoga session,(5th March 2024),Yoga,2024
"13,786",7624578667,HSC KANDERBERA,SubCentre,Jharkhand,Sarikela-Kharswana,CHANDIL,CHANDIL,Club meeting,(6th March 2024),"Other
",2024
"13,787",7624578667,HSC KANDERBERA,SubCentre,Jharkhand,Sarikela-Kharswana,CHANDIL,CHANDIL,VHND,(7th March 2024),Health talk,2024
"13,788",7624578667,HSC KANDERBERA,SubCentre,Jharkhand,Sarikela-Kharswana,CHANDIL,CHANDIL,AHD program,(14th March 2024),Health talk,2024
"13,789",7624578667,HSC KANDERBERA,SubCentre,Jharkhand,Sarikela-Kharswana,CHANDIL,CHANDIL,AHD Program,(13th March 2024),Special screening talk,2024
"13,790",7624578667,HSC KANDERBERA,SubCentre,Jharkhand,Sarikela-Kharswana,CHANDIL,CHANDIL,Yoga,(12th March 2024),Yoga,2024
"13,791",7624578667,HSC KANDERBERA,SubCentre,Jharkhand,Sarikela-Kharswana,CHANDIL,CHANDIL,Yoga,(19th March 2024),Yoga,2024
"13,792",7624578667,HSC KANDERBERA,SubCentre,Jharkhand,Sarikela-Kharswana,CHANDIL,CHANDIL,Yoga,(20th March 2024),Yoga,2024
"13,793",7624578667,HSC KANDERBERA,SubCentre,Jharkhand,Sarikela-Kharswana,CHANDIL,CHANDIL,Family welfare day,(21st March 2024),"Other
",2024
"13,813",7628468311,HSC DASARO,SubCentre,Jharkhand,Koderma,MARKACHO,MARKACHO,Sensitization on tuberculosis at AAM dasaro ,(15th March 2024),Health talk,2024
"13,814",7628468311,HSC DASARO,SubCentre,Jharkhand,Koderma,MARKACHO,MARKACHO,Family welfare day ,(22nd March 2024),Community meeting,2024
"13,815",7628468311,HSC DASARO,SubCentre,Jharkhand,Koderma,MARKACHO,MARKACHO,Nikshay diwas ,(23rd March 2024),Health talk,2024
"13,816",7628468311,HSC DASARO,SubCentre,Jharkhand,Koderma,MARKACHO,MARKACHO,World oral health day ,(20th March 2024),Special screening talk,2024
"13,830",7637464269,HSC PAINI,SubCentre,Jharkhand,Chatra,SHALIGRAM RAM NARAYANPUR(HUNTERGANJ),,NCD screening,(17th March 2024),"Other
",2024
"13,862",7638377619,HSC TELMACHCHO,SubCentre,Jharkhand,Dhanbad,BAGHMARA-CUM-KATRAS,BAGHMARA,general opd,(7th March 2024),"Other
",2024
"13,863",7638377619,HSC TELMACHCHO,SubCentre,Jharkhand,Dhanbad,BAGHMARA-CUM-KATRAS,BAGHMARA,hbnc,(12th March 2024),"Other
",2024
"13,864",7638377619,HSC TELMACHCHO,SubCentre,Jharkhand,Dhanbad,BAGHMARA-CUM-KATRAS,BAGHMARA,vhnd,(9th March 2024),"Other
",2024
"13,865",7638377619,HSC TELMACHCHO,SubCentre,Jharkhand,Dhanbad,BAGHMARA-CUM-KATRAS,BAGHMARA,cluster meeting ,(14th March 2024),"Awareness activity about eat right,Other
",2024
"13,866",7638377619,HSC TELMACHCHO,SubCentre,Jharkhand,Dhanbad,BAGHMARA-CUM-KATRAS,BAGHMARA,ncd screening and anganwadi visit,(16th March 2024),"School visit,Special screening talk",2024
"13,888",7642376854,HSC GOHAL,SubCentre,Jharkhand,Koderma,JAINAGAR,JAINAGAR,Routine immunization session ,(28th March 2024),"Other
",2024
"13,889",7642376854,HSC GOHAL,SubCentre,Jharkhand,Koderma,JAINAGAR,JAINAGAR,Holi celebration done at Phc rupaidih,(23rd March 2024),"Other
",2024
"13,905",7644634714,HSC MANOHARCHAK,SubCentre,Jharkhand,Dumka,MASALIA,MASALIA,Monthly elderly day ,(16th March 2024),"Other
",2024
"13,906",7644634714,HSC MANOHARCHAK,SubCentre,Jharkhand,Dumka,MASALIA,MASALIA,family welfare day ,(21st March 2024),"Other
",2024
"13,907",7644634714,HSC MANOHARCHAK,SubCentre,Jharkhand,Dumka,MASALIA,MASALIA,World Tuberculosis Day(24th March 2024),(24th March 2024),"Other
",2024
"13,956",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,yoga ,(1st March 2024),Yoga,2024
"13,957",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,yoga ,(2nd March 2024),Yoga,2024
"13,958",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,yoga ,(4th March 2024),Yoga,2024
"13,959",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,Village health camp and yoga ,(6th March 2024),"Yoga,Other
",2024
"13,960",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,Ayush gram health camp ,(11th March 2024),"Yoga,Other
",2024
"13,961",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,Menstrual hygiene camp ,(7th March 2024),"Other
",2024
"13,962",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,yoga,(12th March 2024),Yoga,2024
"13,963",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,yoga ,(13th March 2024),Yoga,2024
"13,964",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,yoga at school ,(14th March 2024),Yoga,2024
"13,965",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,International Women's Day(8th March 2024),(8th March 2024),Yoga,2024
"13,966",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,school health camp ,(9th March 2024),"Yoga,Other
",2024
"13,967",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,National GDM Awareness Day(10th March 2024),(10th March 2024),Yoga,2024
"13,968",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,yoga ,(18th March 2024),Yoga,2024
"13,969",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,Geriatric health camp and yoga ,(16th March 2024),"Yoga,Other
",2024
"13,970",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,Yoga ,(19th March 2024),Yoga,2024
"13,971",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,Poshan pakhwada Health and nutrition awareness camp ,(21st March 2024),"Awareness activity about eat right,Yoga",2024
"13,972",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,Yoga ,(20th March 2024),Yoga,2024
"13,973",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,Yoga ,(17th March 2024),Yoga,2024
"13,974",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,Yoga ,(22nd March 2024),Yoga,2024
"13,975",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,Yoga ,(23rd March 2024),Yoga,2024
"13,976",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,Yoga ,(26th March 2024),Yoga,2024
"13,977",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,yoga ,(27th March 2024),Yoga,2024
"13,978",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,yoga ,(29th March 2024),Yoga,2024
"13,979",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,Yoga ,(28th March 2024),Yoga,2024
"13,980",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,Yoga ,(30th March 2024),Yoga,2024
"13,981",7656326886,HSC GANJIA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,Yoga ,(31st March 2024),Yoga,2024
"14,020",7663337371,HSC DUMARKUNDA,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,AAM facility ,(11th March 2024),Cyclathone,2024
"14,021",7663337371,HSC DUMARKUNDA,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,Personal hygiene maintain ,(9th March 2024),Cyclathone,2024
"14,022",7663337371,HSC DUMARKUNDA,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,Awareness programme ,(15th March 2024),Special screening talk,2024
"14,023",7663337371,HSC DUMARKUNDA,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,Elderly health checkup ,(16th March 2024),Health talk,2024
"14,024",7663337371,HSC DUMARKUNDA,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,TB screening ,(18th March 2024),Sports activity,2024
"14,025",7663337371,HSC DUMARKUNDA,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,IUCD training ,(19th March 2024),"Other
",2024
"14,026",7663337371,HSC DUMARKUNDA,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,world orals health day,(20th March 2024),Awareness activity about eat right,2024
"14,027",7663337371,HSC DUMARKUNDA,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,Gender responsive and socially inclusive Ayushman Aarogya Mandir ,(22nd March 2024),"Special screening talk,Other
",2024
"14,028",7663337371,HSC DUMARKUNDA,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,IUCD training ,(23rd March 2024),"Other
",2024
"14,029",7663337371,HSC DUMARKUNDA,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,VHND meeting ,(27th March 2024),"Other
",2024
"14,041",7673178450,HSC TARATAND,SubCentre,Jharkhand,Giridih,BENGABAD,BENGABAD,vhnd meeting,(2nd March 2024),"Other
",2024
"14,042",7673178450,HSC TARATAND,SubCentre,Jharkhand,Giridih,BENGABAD,BENGABAD,anc check up ,(9th March 2024),"Other
",2024
"14,043",7673178450,HSC TARATAND,SubCentre,Jharkhand,Giridih,BENGABAD,BENGABAD,Bagmoria anm school giving traning anc for 3days,(12th March 2024),"Other
",2024
"14,044",7673178450,HSC TARATAND,SubCentre,Jharkhand,Giridih,BENGABAD,BENGABAD,world oral health day,(20th March 2024),"Other
",2024
"14,050",7673726464,HSC KHIJURKHAL,SubCentre,Jharkhand,Sahibganj,BARHAIT,BARHAIT,,(11th March 2024),"Other
",2024
"14,051",7673726464,HSC KHIJURKHAL,SubCentre,Jharkhand,Sahibganj,BARHAIT,BARHAIT,Sickle cell Anemia screening ,(21st March 2024),"Other
",2024
"14,052",7673726464,HSC KHIJURKHAL,SubCentre,Jharkhand,Sahibganj,BARHAIT,BARHAIT,Family welfare day ,(22nd March 2024),"Other
",2024
"14,053",7673726464,HSC KHIJURKHAL,SubCentre,Jharkhand,Sahibganj,BARHAIT,BARHAIT,world TB day,(27th March 2024),"Other
",2024
"14,071",7678186235,HSC TIRIL,SubCentre,Jharkhand,Ranchi,RATU,RATU,Pariwar kalyan diwas,(22nd March 2024),"Other
",2024
"14,072",7678186235,HSC TIRIL,SubCentre,Jharkhand,Ranchi,RATU,RATU,TB Mukt Programe ,(23rd March 2024),Health talk,2024
"14,080",7713442684,HSC REHLADIH,SubCentre,Jharkhand,Ranchi,BUNDU,BUNDU,Oral health day ,(20th March 2024),Special screening talk,2024
"14,081",7713442684,HSC REHLADIH,SubCentre,Jharkhand,Ranchi,BUNDU,BUNDU,Family welfare day ,(21st March 2024),Community meeting,2024
"14,082",7713442684,HSC REHLADIH,SubCentre,Jharkhand,Ranchi,BUNDU,BUNDU,Elderly health day,(16th March 2024),Community meeting,2024
"14,097",7728154779,HSC MAHADEOBATHAN,SubCentre,Jharkhand,Godda,MAHAGAMA,MAHGAMA,masik Bujurg Swastya Diwas ,(16th March 2024),"Other
",2024
"14,098",7728154779,HSC MAHADEOBATHAN,SubCentre,Jharkhand,Godda,MAHAGAMA,MAHGAMA,world oral health day ,(20th March 2024),"Other
",2024
"14,099",7728154779,HSC MAHADEOBATHAN,SubCentre,Jharkhand,Godda,MAHAGAMA,MAHGAMA,Family welfare program ,(21st March 2024),"Other
",2024
"14,126",7743457140,HSC DARIYAPUR,SubCentre,Jharkhand,Sahibganj,BARHAIT,BARHAIT,"RI Monitoring and OPD, NCD, TB screening ANC check up at AWC Dariyapur Barhait ",(2nd March 2024),"Other
",2024
"14,137",7745682455,HSC AAN,SubCentre,Jharkhand,Latehar,CHANDWA,CHANDWA,elderly health day ,(16th March 2024),"Other
",2024
"14,138",7745682455,HSC AAN,SubCentre,Jharkhand,Latehar,CHANDWA,CHANDWA,VHND,(22nd March 2024),Health talk,2024
"14,148",7748845117,HSC PAMPARA,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,yoga,(1st March 2024),Yoga,2024
"14,149",7748845117,HSC PAMPARA,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,school activities ,(6th March 2024),School visit,2024
"14,150",7748845117,HSC PAMPARA,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,vhnd,(7th March 2024),"Other
",2024
"14,151",7748845117,HSC PAMPARA,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,International Women's Day(8th March 2024),(8th March 2024),Health talk,2024
"14,152",7748845117,HSC PAMPARA,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,National GDM Awareness Day(10th March 2024),(10th March 2024),"Other
",2024
"14,153",7748845117,HSC PAMPARA,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,yoga,(9th March 2024),Yoga,2024
"14,154",7748845117,HSC PAMPARA,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,yoga,(12th March 2024),Yoga,2024
"14,155",7748845117,HSC PAMPARA,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,Adolescent health Day,(14th March 2024),Health talk,2024
"14,156",7748845117,HSC PAMPARA,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,yoga,(19th March 2024),Yoga,2024
"14,157",7748845117,HSC PAMPARA,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,yoga,(30th March 2024),Yoga,2024
"14,175",7756717745,HSC Nari-NAWADIH,SubCentre,Jharkhand,Lohardaga,KISKO,KISKO,world oral health day,(21st March 2024),"Other
",2024
"14,176",7756717745,HSC Nari-NAWADIH,SubCentre,Jharkhand,Lohardaga,KISKO,KISKO,FWD nd nikshay day ,(22nd March 2024),"Other
",2024
"14,207",7763413866,HSC SUNDARI,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga,(1st March 2024),Yoga,2024
"14,208",7763413866,HSC SUNDARI,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga,(2nd March 2024),Yoga,2024
"14,209",7763413866,HSC SUNDARI,SubCentre,Jharkhand,Khunti,TORPA,TORPA,health talk,(4th March 2024),Health talk,2024
"14,210",7763413866,HSC SUNDARI,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga,(5th March 2024),Yoga,2024
"14,211",7763413866,HSC SUNDARI,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga,(11th March 2024),Yoga,2024
"14,212",7763413866,HSC SUNDARI,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga,(12th March 2024),Yoga,2024
"14,213",7763413866,HSC SUNDARI,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga,(13th March 2024),Yoga,2024
"14,214",7763413866,HSC SUNDARI,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga,(14th March 2024),Yoga,2024
"14,215",7763413866,HSC SUNDARI,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga,(15th March 2024),Yoga,2024
"14,216",7763413866,HSC SUNDARI,SubCentre,Jharkhand,Khunti,TORPA,TORPA,elderly day celebration,(16th March 2024),Special screening talk,2024
"14,221",7763727570,HSC PATHALGADA,SubCentre,Jharkhand,Chatra,ITKHORI,,Health check up and Health Education,(5th March 2024),Health talk,2024
"14,222",7763727570,HSC PATHALGADA,SubCentre,Jharkhand,Chatra,ITKHORI,,ANC check up,(9th March 2024),Special screening talk,2024
"14,223",7763727570,HSC PATHALGADA,SubCentre,Jharkhand,Chatra,ITKHORI,,Health check up PVTG,(11th March 2024),Special screening talk,2024
"14,241",7764351842,HSC Khokhrapahari,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,ncd screenings ,(9th March 2024),"Other
",2024
"14,242",7764351842,HSC Khokhrapahari,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,NCD screenings ,(14th March 2024),"Other
",2024
"14,243",7764351842,HSC Khokhrapahari,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,idsp tranning ,(28th March 2024),"Other
",2024
"14,256",7766172485,HSC SATBARWA,SubCentre,Jharkhand,Palamu,MEDININAGAR(DALTONGANJ),MEDININAGAR (DALTONGANJ),Yoga,(28th March 2024),Yoga,2024
"14,257",7766172485,HSC SATBARWA,SubCentre,Jharkhand,Palamu,MEDININAGAR(DALTONGANJ),MEDININAGAR (DALTONGANJ),Monthly meeting ,(29th March 2024),Community meeting,2024
"14,272",7775775666,HSC ASANSOLE,SubCentre,Jharkhand,Dumka,DUMKA,DUMKA,Elderly day celebrated ,(16th March 2024),Special screening talk,2024
"14,273",7775775666,HSC ASANSOLE,SubCentre,Jharkhand,Dumka,DUMKA,DUMKA,family welfare day ,(21st March 2024),Health talk,2024
"14,282",7777147260,HSC DAHUWA,SubCentre,Jharkhand,Godda,BOARIJOR,BOARIJOR,ANC,(9th March 2024),"Other
",2024
"14,283",7777147260,HSC DAHUWA,SubCentre,Jharkhand,Godda,BOARIJOR,BOARIJOR,Elderly health days ,(16th March 2024),"Other
",2024
"14,289",7777745527,HSC MAHARO,SubCentre,Jharkhand,Dumka,JAMA,JAMA,PVTG CAMP,(1st March 2024),"Health talk,Awareness activity about eat right",2024
"14,290",7777745527,HSC MAHARO,SubCentre,Jharkhand,Dumka,JAMA,JAMA,visiting anganwadi sarsabad,(7th March 2024),"Other
",2024
"14,291",7777745527,HSC MAHARO,SubCentre,Jharkhand,Dumka,JAMA,JAMA,anc visit,(14th March 2024),"Other
",2024
"14,292",7777745527,HSC MAHARO,SubCentre,Jharkhand,Dumka,JAMA,JAMA,kalazar camp,(21st March 2024),"Other
",2024
"14,293",7777745527,HSC MAHARO,SubCentre,Jharkhand,Dumka,JAMA,JAMA,cluster meeting,(18th March 2024),Health talk,2024
"14,325",7784356359,HSC URIKAL,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga,(5th March 2024),Yoga,2024
"14,326",7784356359,HSC URIKAL,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga,(6th March 2024),Yoga,2024
"14,327",7784356359,HSC URIKAL,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga,(12th March 2024),Yoga,2024
"14,328",7784356359,HSC URIKAL,SubCentre,Jharkhand,Khunti,TORPA,TORPA,good for health ,(13th March 2024),Yoga,2024
"14,329",7784356359,HSC URIKAL,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga,(14th March 2024),Yoga,2024
"14,330",7784356359,HSC URIKAL,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga,(15th March 2024),Yoga,2024
"14,331",7784356359,HSC URIKAL,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga,(20th March 2024),Yoga,2024
"14,348",7786262670,HSC LAWA,SubCentre,Jharkhand,Sarikela-Kharswana,ICHAGARH,ICHAGARH,,(14th March 2024),"Other
",2024
"14,349",7786262670,HSC LAWA,SubCentre,Jharkhand,Sarikela-Kharswana,ICHAGARH,ICHAGARH,Family welfare programme ,(21st March 2024),Health talk,2024
"14,362",7786634316,HSC SERENGSIYA,SubCentre,Jharkhand,Pashchimi Singhbhum,TONTO,TONTO,VHND ,(5th March 2024),Community meeting,2024
